,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
80,7045.0,CW,2016-11-26,0009,P33W,599,20,KP2Q,599,8,0,2016-11-26 00:09:00,0,40.0,4.0,2.0,inband,US Virgin Islands,8,11,continentNA,17.73,64.80,KP2,1,1,40,,,,19.0,,,2,0,12,,,,7.0,,,52,,,,26.0,,,1,0,1.0,80.0,,,,59.0,,,3,2.28
81,7003.0,CW,2016-11-26,0009,P33W,599,20,SP9KAO,599,15,0,2016-11-26 00:09:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,6,0,40,,,,19.0,,,20,0,12,,,,7.0,,,52,,,,26.0,,,2,1,,,,,,,,,0,2.92
82,7003.0,CW,2016-11-26,0010,P33W,599,20,SP5TT,599,15,0,2016-11-26 00:10:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,7,0,40,,,,19.0,,,21,0,12,,,,7.0,,,52,,,,26.0,,,1,0,1.0,81.0,,,,60.0,,,3,1.72
83,7003.0,CW,2016-11-26,0010,P33W,599,20,SP2AEK,599,15,0,2016-11-26 00:10:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,8,0,40,,,,19.0,,,22,0,12,,,,7.0,,,52,,,,26.0,,,1,0,1.0,82.0,,,,61.0,,,3,2.44
84,7002.0,CW,2016-11-26,0010,P33W,599,20,DF0HQ,599,14,0,2016-11-26 00:10:00,0,40.0,4.0,2.0,inband,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,12,0,40,,,,19.0,,,17,0,12,,,,7.0,,,52,,,,26.0,,,1,0,1.0,83.0,,,,62.0,,,3,2.68
85,7004.0,CW,2016-11-26,0010,P33W,599,20,PT4T,599,11,0,2016-11-26 00:10:00,0,40.0,4.0,51.0,running,Brazil,11,15,continentSA,-10.00,53.00,PY,1,1,41,,,,20.0,,,1,1,13,,,,8.0,,,54,,,,28.0,,,1,0,1.0,84.0,,,,63.0,,,3,1.48
86,7003.0,CW,2016-11-26,0010,P33W,599,20,SP1RKR,599,15,0,2016-11-26 00:10:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,9,0,41,,,,20.0,,,23,0,13,,,,8.0,,,54,,,,28.0,,,1,0,1.0,85.0,,,,64.0,,,3,2.84
87,3543.0,CW,2016-11-26,0011,P33W,599,20,SW9AA,599,20,1,2016-11-26 00:11:00,0,80.0,5.0,1.0,multi,Crete,20,28,continentEU,35.23,-24.78,SV9,1,1,42,,,,,22.0,,3,0,13,,,,,5.0,,55,,,,,27.0,,1,0,1.0,86.0,,,,,22.0,,3,2.12
88,7027.0,CW,2016-11-26,0011,P33W,599,20,S58M,599,15,0,2016-11-26 00:11:00,0,40.0,4.0,3.0,inband,Slovenia,15,28,continentEU,46.00,-14.00,S5,3,0,42,,,,20.0,,,24,0,13,,,,8.0,,,55,,,,28.0,,,1,0,1.0,87.0,,,,65.0,,,3,1.8
89,3519.0,CW,2016-11-26,0011,P33W,599,20,UX3HA,599,16,1,2016-11-26 00:11:00,0,80.0,5.0,1.0,multi,Ukraine,16,29,continentEU,50.00,-30.00,UR,1,1,43,,,,,23.0,,2,0,13,,,,,5.0,,56,,,,,28.0,,1,0,1.0,88.0,,,,,23.0,,3,2.2
90,7003.0,CW,2016-11-26,0011,P33W,599,20,SQ4AVD,599,15,0,2016-11-26 00:11:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,10,0,43,,,,20.0,,,25,0,13,,,,8.0,,,56,,,,28.0,,,1,0,1.0,89.0,,,,66.0,,,3,2.6
91,7030.0,CW,2016-11-26,0011,P33W,599,20,ED8X,599,33,0,2016-11-26 00:11:00,0,40.0,4.0,3.0,inband,Canary Islands,33,36,continentAF,28.10,15.40,EA8,1,1,44,,,,21.0,,,1,1,14,,,,9.0,,,58,,,,30.0,,,1,0,1.0,90.0,,,,67.0,,,3,1.72
92,3512.0,CW,2016-11-26,0012,P33W,599,20,TF3JB,599,40,1,2016-11-26 00:12:00,0,80.0,5.0,3.0,multi,Iceland,40,17,continentEU,64.80,18.73,TF,1,1,45,,,,,24.0,,1,1,15,,,,,6.0,,60,,,,,30.0,,1,0,1.0,91.0,,,,,24.0,,3,2.36
93,7004.0,CW,2016-11-26,0012,P33W,599,20,VA3DX,599,4,0,2016-11-26 00:12:00,0,40.0,4.0,51.0,running,Canada,5,9,continentNA,44.35,78.75,VE,1,1,46,,,,22.0,,,1,1,16,,,,10.0,,,62,,,,32.0,,,1,0,1.0,92.0,,,,68.0,,,3,2.28
94,3530.0,CW,2016-11-26,0012,P33W,599,20,UN4L,599,17,1,2016-11-26 00:12:00,0,80.0,5.0,1.0,multi,Kazakhstan,17,30,continentAS,48.17,-65.18,UN,1,1,47,,,,,25.0,,1,1,17,,,,,7.0,,64,,,,,32.0,,1,0,1.0,93.0,,,,,25.0,,1,1.64
95,7003.0,CW,2016-11-26,0012,P33W,599,20,HB9AUK,599,14,0,2016-11-26 00:12:00,0,40.0,4.0,156.0,running,Switzerland,14,28,continentEU,46.87,-8.12,HB,1,1,48,,,,23.0,,,18,0,17,,,,10.0,,,65,,,,33.0,,,1,0,1.0,94.0,,,,69.0,,,3,2.76
96,3526.0,CW,2016-11-26,0012,P33W,599,20,CR3OO,599,33,1,2016-11-26 00:12:00,0,80.0,5.0,3.0,multi,Madeira Islands,33,36,continentAF,32.75,16.95,CT3,1,1,49,,,,,26.0,,1,1,18,,,,,8.0,,67,,,,,34.0,,1,0,1.0,95.0,,,,,26.0,,3,2.6
97,7003.0,CW,2016-11-26,0012,P33W,599,20,DL1YCF,599,14,0,2016-11-26 00:12:00,0,40.0,4.0,156.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,13,0,49,,,,23.0,,,19,0,18,,,,10.0,,,67,,,,33.0,,,1,0,1.0,96.0,,,,70.0,,,3,3.24
98,7036.0,CW,2016-11-26,0012,P33W,599,20,HG6N,599,15,0,2016-11-26 00:12:00,0,40.0,4.0,2.0,inband,Hungary,15,28,continentEU,47.12,-19.28,HA,4,0,49,,,,23.0,,,26,0,18,,,,10.0,,,67,,,,33.0,,,1,0,1.0,97.0,,,,71.0,,,3,1.64
99,3533.0,CW,2016-11-26,0012,P33W,599,20,3V8SS,599,33,1,2016-11-26 00:12:00,0,80.0,5.0,3.0,multi,Tunisia,33,37,continentAF,35.40,-9.32,3V,1,1,50,,,,,27.0,,2,0,18,,,,,8.0,,68,,,,,35.0,,1,0,1.0,98.0,,,,,27.0,,3,2.36
100,7024.0,CW,2016-11-26,0013,P33W,599,20,K9OM,599,5,0,2016-11-26 00:13:00,0,40.0,4.0,3.0,inband,United States,5,8,continentNA,37.53,91.67,K,8,0,50,,,,23.0,,,8,0,18,,,,10.0,,,68,,,,33.0,,,1,0,1.0,99.0,,,,72.0,,,3,2.12
101,7003.0,CW,2016-11-26,0013,P33W,599,20,W9IU,599,4,0,2016-11-26 00:13:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,9,0,50,,,,23.0,,,2,0,18,,,,10.0,,,68,,,,33.0,,,1,0,1.0,100.0,,,,73.0,,,3,1.8
102,3547.0,CW,2016-11-26,0013,P33W,599,20,OM7RU,599,15,1,2016-11-26 00:13:00,0,80.0,5.0,1.0,multi,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,1,1,51,,,,,28.0,,12,0,18,,,,,8.0,,69,,,,,36.0,,1,0,1.0,101.0,,,,,28.0,,3,2.28
103,7020.0,CW,2016-11-26,0013,P33W,599,20,HG5C,599,15,0,2016-11-26 00:13:00,0,40.0,4.0,1.0,inband,Hungary,15,28,continentEU,47.12,-19.28,HA,5,0,51,,,,23.0,,,27,0,18,,,,10.0,,,69,,,,33.0,,,1,0,1.0,102.0,,,,74.0,,,3,1.8
104,7003.0,CW,2016-11-26,0013,P33W,599,20,AB9H,599,4,0,2016-11-26 00:13:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,10,0,51,,,,23.0,,,3,0,18,,,,10.0,,,69,,,,33.0,,,1,0,1.0,103.0,,,,75.0,,,3,1.88
105,3523.0,CW,2016-11-26,0013,P33W,599,20,YO9BPX,599,20,1,2016-11-26 00:13:00,0,80.0,5.0,1.0,multi,Romania,20,28,continentEU,45.78,-24.70,YO,1,1,52,,,,,29.0,,4,0,18,,,,,8.0,,70,,,,,37.0,,1,0,1.0,104.0,,,,,29.0,,3,3.48
106,7003.0,CW,2016-11-26,0014,P33W,599,20,SB7A,599,14,0,2016-11-26 00:14:00,0,40.0,4.0,156.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,1,1,53,,,,24.0,,,20,0,18,,,,10.0,,,71,,,,34.0,,,1,0,1.0,105.0,,,,76.0,,,3,1.64
107,3529.0,CW,2016-11-26,0014,P33W,599,20,ES9C,599,15,1,2016-11-26 00:14:00,0,80.0,5.0,1.0,multi,Estonia,15,29,continentEU,59.00,-25.00,ES,1,1,54,,,,,30.0,,13,0,18,,,,,8.0,,72,,,,,38.0,,1,0,1.0,106.0,,,,,30.0,,3,1.72
108,7003.0,CW,2016-11-26,0014,P33W,599,20,UA2F,599,15,0,2016-11-26 00:14:00,0,40.0,4.0,156.0,running,Kaliningrad,15,29,continentEU,54.72,-20.52,UA2,1,1,55,,,,25.0,,,28,0,18,,,,10.0,,,73,,,,35.0,,,1,0,1.0,107.0,,,,77.0,,,3,1.8
109,7009.0,CW,2016-11-26,0014,P33W,599,20,K3LR,599,5,0,2016-11-26 00:14:00,0,40.0,4.0,2.0,inband,United States,5,8,continentNA,37.53,91.67,K,11,0,55,,,,25.0,,,9,0,18,,,,10.0,,,73,,,,35.0,,,1,0,1.0,108.0,,,,78.0,,,3,1.88
110,7004.0,CW,2016-11-26,0014,P33W,599,20,G3SVK,599,14,0,2016-11-26 00:14:00,0,40.0,4.0,51.0,running,England,14,27,continentEU,52.77,1.47,G,2,0,55,,,,25.0,,,21,0,18,,,,10.0,,,73,,,,35.0,,,1,0,1.0,109.0,,,,79.0,,,3,2.28
111,3511.0,CW,2016-11-26,0014,P33W,599,20,HB9CA,599,14,1,2016-11-26 00:14:00,0,80.0,5.0,1.0,multi,Switzerland,14,28,continentEU,46.87,-8.12,HB,1,1,56,,,,,31.0,,6,0,18,,,,,8.0,,74,,,,,39.0,,1,0,1.0,110.0,,,,,31.0,,3,2.44
112,7043.0,CW,2016-11-26,0014,P33W,599,20,K5TR,599,4,0,2016-11-26 00:14:00,0,40.0,4.0,3.0,inband,United States,5,8,continentNA,37.53,91.67,K,12,0,56,,,,25.0,,,4,0,18,,,,10.0,,,74,,,,35.0,,,1,0,1.0,111.0,,,,80.0,,,3,1.48
113,7004.0,CW,2016-11-26,0015,P33W,599,20,WE9V,599,4,0,2016-11-26 00:15:00,0,40.0,4.0,51.0,running,United States,5,8,continentNA,37.53,91.67,K,13,0,56,,,,25.0,,,5,0,18,,,,10.0,,,74,,,,35.0,,,1,0,1.0,112.0,,,,81.0,,,3,1.8
114,3526.0,CW,2016-11-26,0015,P33W,599,20,CS2C,599,14,1,2016-11-26 00:15:00,0,80.0,5.0,3.0,multi,Portugal,14,37,continentEU,39.50,8.00,CT,1,1,57,,,,,32.0,,7,0,18,,,,,8.0,,75,,,,,40.0,,1,0,1.0,113.0,,,,,32.0,,3,2.04
115,3518.0,CW,2016-11-26,0015,P33W,599,20,RM9A,599,17,1,2016-11-26 00:15:00,0,80.0,5.0,1.0,multi,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,1,1,58,,,,,33.0,,2,0,18,,,,,8.0,,76,,,,,41.0,,1,0,1.0,114.0,,,,,33.0,,1,1.8
116,7061.0,CW,2016-11-26,0015,P33W,599,20,N3AD,599,5,0,2016-11-26 00:15:00,0,40.0,4.0,1.0,inband,United States,5,8,continentNA,37.53,91.67,K,14,0,58,,,,25.0,,,10,0,18,,,,10.0,,,76,,,,35.0,,,1,0,1.0,115.0,,,,82.0,,,3,1.56
117,7004.0,CW,2016-11-26,0015,P33W,599,20,UA0AD,599,18,0,2016-11-26 00:15:00,0,40.0,4.0,51.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,11,0,58,,,,25.0,,,2,0,18,,,,10.0,,,76,,,,35.0,,,1,0,1.0,116.0,,,,83.0,,,3,2.2
118,7003.0,CW,2016-11-26,0015,P33W,599,20,LA6OP,599,14,0,2016-11-26 00:15:00,0,40.0,4.0,156.0,running,Norway,14,18,continentEU,61.00,-9.00,LA,3,0,58,,,,25.0,,,22,0,18,,,,10.0,,,76,,,,35.0,,,1,0,1.0,117.0,,,,84.0,,,3,2.36
119,7003.0,CW,2016-11-26,0016,P33W,599,20,LZ2FM,599,20,0,2016-11-26 00:16:00,0,40.0,4.0,156.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,1,1,59,,,,26.0,,,1,1,19,,,,11.0,,,78,,,,37.0,,,1,0,1.0,118.0,,,,85.0,,,3,2.52
120,3527.0,CW,2016-11-26,0016,P33W,599,20,MM0T,599,14,1,2016-11-26 00:16:00,0,80.0,5.0,2.0,multi,Scotland,14,27,continentEU,56.82,4.18,GM,1,1,60,,,,,34.0,,8,0,19,,,,,8.0,,79,,,,,42.0,,1,0,1.0,119.0,,,,,34.0,,3,1.8
121,7059.0,CW,2016-11-26,0016,P33W,599,20,LY4A,599,15,0,2016-11-26 00:16:00,0,40.0,4.0,1.0,inband,Lithuania,15,29,continentEU,55.45,-23.63,LY,2,0,60,,,,26.0,,,29,0,19,,,,11.0,,,79,,,,37.0,,,1,0,1.0,120.0,,,,86.0,,,3,1.88
122,7003.0,CW,2016-11-26,0016,P33W,599,20,DL6NDW,599,14,0,2016-11-26 00:16:00,0,40.0,4.0,156.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,14,0,60,,,,26.0,,,23,0,19,,,,11.0,,,79,,,,37.0,,,1,0,1.0,121.0,,,,87.0,,,3,2.52
123,7003.0,CW,2016-11-26,0016,P33W,599,20,EU5C,599,16,0,2016-11-26 00:16:00,0,40.0,4.0,156.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,1,1,61,,,,27.0,,,15,0,19,,,,11.0,,,80,,,,38.0,,,1,0,1.0,122.0,,,,88.0,,,3,1.48
124,3508.0,CW,2016-11-26,0016,P33W,599,20,4O4A,599,15,1,2016-11-26 00:16:00,0,80.0,5.0,1.0,multi,Montenegro,15,28,continentEU,42.50,-19.28,4O,1,1,62,,,,,35.0,,14,0,19,,,,,8.0,,81,,,,,43.0,,1,0,1.0,123.0,,,,,35.0,,3,1.88
125,7004.0,CW,2016-11-26,0016,P33W,599,20,NR5M,599,4,0,2016-11-26 00:16:00,0,40.0,4.0,51.0,running,United States,5,8,continentNA,37.53,91.67,K,15,0,62,,,,27.0,,,6,0,19,,,,11.0,,,81,,,,38.0,,,1,0,1.0,124.0,,,,89.0,,,3,1.48
126,3528.0,CW,2016-11-26,0017,P33W,599,20,EA2EA,599,14,1,2016-11-26 00:17:00,0,80.0,5.0,2.0,multi,Spain,14,37,continentEU,40.37,4.88,EA,1,1,63,,,,,36.0,,9,0,19,,,,,8.0,,82,,,,,44.0,,1,0,1.0,125.0,,,,,36.0,,3,1.56
127,7003.0,CW,2016-11-26,0017,P33W,599,20,N4YA,599,5,0,2016-11-26 00:17:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,16,0,63,,,,27.0,,,11,0,19,,,,11.0,,,82,,,,38.0,,,1,0,1.0,126.0,,,,90.0,,,3,1.72
128,7003.0,CW,2016-11-26,0017,P33W,599,20,SD6E,599,14,0,2016-11-26 00:17:00,0,40.0,4.0,156.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,2,0,63,,,,27.0,,,24,0,19,,,,11.0,,,82,,,,38.0,,,1,0,1.0,127.0,,,,91.0,,,3,1.32
129,7053.0,CW,2016-11-26,0017,P33W,599,20,ED1R,599,14,0,2016-11-26 00:17:00,0,40.0,4.0,2.0,inband,Spain,14,37,continentEU,40.37,4.88,EA,1,1,64,,,,28.0,,,25,0,19,,,,11.0,,,83,,,,39.0,,,1,0,1.0,128.0,,,,92.0,,,3,1.64
130,7003.0,CW,2016-11-26,0017,P33W,599,20,DK3YD,599,14,0,2016-11-26 00:17:00,0,40.0,4.0,156.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,15,0,64,,,,28.0,,,26,0,19,,,,11.0,,,83,,,,39.0,,,1,0,1.0,129.0,,,,93.0,,,3,2.44
131,3509.0,CW,2016-11-26,0017,P33W,599,20,I7PHH,599,15,1,2016-11-26 00:17:00,0,80.0,5.0,1.0,multi,Italy,15,28,continentEU,42.82,-12.58,I,1,1,65,,,,,37.0,,15,0,19,,,,,8.0,,84,,,,,45.0,,1,0,1.0,130.0,,,,,37.0,,3,2.12
132,7003.0,CW,2016-11-26,0017,P33W,599,20,SN6O,599,15,0,2016-11-26 00:17:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,11,0,65,,,,28.0,,,30,0,19,,,,11.0,,,84,,,,39.0,,,1,0,1.0,131.0,,,,94.0,,,3,1.64
133,7003.0,CW,2016-11-26,0017,P33W,599,20,RG6G,599,16,0,2016-11-26 00:17:00,0,40.0,4.0,156.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,12,0,65,,,,28.0,,,16,0,19,,,,11.0,,,84,,,,39.0,,,1,0,1.0,132.0,,,,95.0,,,3,1.8
134,7038.0,CW,2016-11-26,0017,P33W,599,20,M6T,599,14,0,2016-11-26 00:17:00,0,40.0,4.0,4.0,inband,England,14,27,continentEU,52.77,1.47,G,3,0,65,,,,28.0,,,27,0,19,,,,11.0,,,84,,,,39.0,,,1,0,1.0,133.0,,,,96.0,,,3,1.08
135,7004.0,CW,2016-11-26,0018,P33W,599,20,K3WW,599,5,0,2016-11-26 00:18:00,0,40.0,4.0,51.0,running,United States,5,8,continentNA,37.53,91.67,K,17,0,65,,,,28.0,,,12,0,19,,,,11.0,,,84,,,,39.0,,,1,0,1.0,134.0,,,,97.0,,,3,1.96
136,7003.0,CW,2016-11-26,0018,P33W,599,20,K5YAA,599,4,0,2016-11-26 00:18:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,18,0,65,,,,28.0,,,7,0,19,,,,11.0,,,84,,,,39.0,,,1,0,1.0,135.0,,,,98.0,,,3,2.12
137,3566.0,CW,2016-11-26,0018,P33W,599,20,EU1U,599,16,1,2016-11-26 00:18:00,0,80.0,5.0,2.0,multi,Belarus,16,29,continentEU,54.00,-28.00,EU,1,1,66,,,,,38.0,,3,0,19,,,,,8.0,,85,,,,,46.0,,1,0,1.0,136.0,,,,,38.0,,3,1.64
138,7003.0,CW,2016-11-26,0018,P33W,599,20,UT8UU,599,16,0,2016-11-26 00:18:00,0,40.0,4.0,156.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,6,0,66,,,,28.0,,,17,0,19,,,,11.0,,,85,,,,39.0,,,1,0,1.0,137.0,,,,99.0,,,3,2.04
139,7038.0,CW,2016-11-26,0018,P33W,599,20,N3IQ,599,5,0,2016-11-26 00:18:00,0,40.0,4.0,4.0,inband,United States,5,8,continentNA,37.53,91.67,K,19,0,66,,,,28.0,,,13,0,19,,,,11.0,,,85,,,,39.0,,,1,0,1.0,138.0,,,,100.0,,,3,1.72
140,3558.0,CW,2016-11-26,0018,P33W,599,20,SV2DSJ,599,20,1,2016-11-26 00:18:00,0,80.0,5.0,2.0,multi,Greece,20,28,continentEU,39.78,-21.78,SV,1,1,67,,,,,39.0,,5,0,19,,,,,8.0,,86,,,,,47.0,,1,0,1.0,139.0,,,,,39.0,,3,2.76
141,7003.0,CW,2016-11-26,0018,P33W,599,20,9A0KG,599,15,0,2016-11-26 00:18:00,0,40.0,4.0,156.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,4,0,67,,,,28.0,,,31,0,19,,,,11.0,,,86,,,,39.0,,,1,0,1.0,140.0,,,,101.0,,,3,2.84
142,3533.0,CW,2016-11-26,0019,P33W,599,20,LX7I,599,14,1,2016-11-26 00:19:00,0,80.0,5.0,3.0,multi,Luxembourg,14,27,continentEU,50.00,-6.00,LX,1,1,68,,,,,40.0,,10,0,19,,,,,8.0,,87,,,,,48.0,,1,0,1.0,141.0,,,,,40.0,,3,1.8
143,7003.0,CW,2016-11-26,0019,P33W,599,20,DL8RB,599,14,0,2016-11-26 00:19:00,0,40.0,4.0,156.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,16,0,68,,,,28.0,,,28,0,19,,,,11.0,,,87,,,,39.0,,,1,0,1.0,142.0,,,,102.0,,,3,2.36
144,7004.0,CW,2016-11-26,0019,P33W,599,20,PY4ARS,599,11,0,2016-11-26 00:19:00,0,40.0,4.0,51.0,running,Brazil,11,15,continentSA,-10.00,53.00,PY,2,0,68,,,,28.0,,,2,0,19,,,,11.0,,,87,,,,39.0,,,1,0,1.0,143.0,,,,103.0,,,3,2.68
145,7017.0,CW,2016-11-26,0019,P33W,599,20,OM8A,599,15,0,2016-11-26 00:19:00,0,40.0,4.0,2.0,inband,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,3,0,68,,,,28.0,,,32,0,19,,,,11.0,,,87,,,,39.0,,,1,0,1.0,144.0,,,,104.0,,,3,1.88
146,7004.0,CW,2016-11-26,0019,P33W,599,20,RW0UM,599,18,0,2016-11-26 00:19:00,0,40.0,4.0,51.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,13,0,68,,,,28.0,,,3,0,19,,,,11.0,,,87,,,,39.0,,,1,0,1.0,145.0,,,,105.0,,,3,2.44
147,7003.0,CW,2016-11-26,0019,P33W,599,20,OK1FCA,599,15,0,2016-11-26 00:19:00,0,40.0,4.0,156.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,1,1,69,,,,29.0,,,33,0,19,,,,11.0,,,88,,,,40.0,,,1,0,1.0,146.0,,,,106.0,,,3,3.08
148,3532.0,CW,2016-11-26,0020,P33W,599,20,8Q7DV,599,22,1,2016-11-26 00:20:00,0,80.0,5.0,2.0,multi,Maldives,22,41,continentAS,4.15,-73.45,8Q,1,1,70,,,,,41.0,,1,1,20,,,,,9.0,,90,,,,,50.0,,1,0,1.0,147.0,,,,,41.0,,1,2.76
149,7043.0,CW,2016-11-26,0020,P33W,599,20,P40C,599,9,0,2016-11-26 00:20:00,0,40.0,4.0,3.0,inband,Aruba,9,11,continentSA,12.53,69.98,P4,1,1,71,,,,30.0,,,1,1,21,,,,12.0,,,92,,,,42.0,,,1,0,1.0,148.0,,,,107.0,,,3,2.44
150,7003.0,CW,2016-11-26,0020,P33W,599,20,W3JX,599,5,0,2016-11-26 00:20:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,20,0,71,,,,30.0,,,14,0,21,,,,12.0,,,92,,,,42.0,,,1,0,1.0,149.0,,,,108.0,,,3,2.2
151,3512.0,CW,2016-11-26,0020,P33W,599,20,OH0V,599,15,1,2016-11-26 00:20:00,0,80.0,5.0,3.0,multi,Aland Islands,15,18,continentEU,60.13,-20.37,OH0,1,1,72,,,,,42.0,,16,0,21,,,,,9.0,,93,,,,,51.0,,1,0,1.0,150.0,,,,,42.0,,3,2.2
152,7014.0,CW,2016-11-26,0020,P33W,599,20,RC3W,599,16,0,2016-11-26 00:20:00,0,40.0,4.0,2.0,inband,European Russia,16,29,continentEU,53.65,-41.37,UA,14,0,72,,,,30.0,,,18,0,21,,,,12.0,,,93,,,,42.0,,,1,0,1.0,151.0,,,,109.0,,,3,1.96
153,7003.0,CW,2016-11-26,0020,P33W,599,20,R7KKO,599,16,0,2016-11-26 00:20:00,0,40.0,4.0,156.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,15,0,72,,,,30.0,,,19,0,21,,,,12.0,,,93,,,,42.0,,,1,0,1.0,152.0,,,,110.0,,,3,2.44
154,7053.0,CW,2016-11-26,0021,P33W,599,20,S50A,599,15,0,2016-11-26 00:21:00,0,40.0,4.0,2.0,inband,Slovenia,15,28,continentEU,46.00,-14.00,S5,4,0,72,,,,30.0,,,34,0,21,,,,12.0,,,93,,,,42.0,,,1,0,1.0,153.0,,,,111.0,,,3,1.88
155,3528.0,CW,2016-11-26,0021,P33W,599,20,LA4C,599,14,1,2016-11-26 00:21:00,0,80.0,5.0,2.0,multi,Norway,14,18,continentEU,61.00,-9.00,LA,1,1,73,,,,,43.0,,11,0,21,,,,,9.0,,94,,,,,52.0,,1,0,1.0,154.0,,,,,43.0,,3,1.8
156,7003.0,CW,2016-11-26,0021,P33W,599,20,N3ZA,599,5,0,2016-11-26 00:21:00,0,40.0,4.0,156.0,running,United States,5,8,continentNA,37.53,91.67,K,21,0,73,,,,30.0,,,15,0,21,,,,12.0,,,94,,,,42.0,,,1,0,1.0,155.0,,,,112.0,,,3,1.72
157,3516.0,CW,2016-11-26,0021,P33W,599,20,IH9R,599,33,1,2016-11-26 00:21:00,0,80.0,5.0,1.0,multi,African Italy,33,37,continentAF,35.67,-12.67,I,1,1,74,,,,,44.0,,3,0,21,,,,,9.0,,95,,,,,53.0,,1,0,1.0,156.0,,,,,44.0,,3,1.72
158,7014.0,CW,2016-11-26,0021,P33W,599,20,9A3AG,599,15,0,2016-11-26 00:21:00,0,40.0,4.0,2.0,inband,Croatia,15,28,continentEU,45.18,-15.30,9A,5,0,74,,,,30.0,,,35,0,21,,,,12.0,,,95,,,,42.0,,,1,0,1.0,157.0,,,,113.0,,,3,2.44
159,7003.0,CW,2016-11-26,0022,P33W,599,20,IZ3QCH,599,15,0,2016-11-26 00:22:00,0,40.0,4.0,156.0,running,Italy,15,28,continentEU,42.82,-12.58,I,3,0,74,,,,30.0,,,36,0,21,,,,12.0,,,95,,,,42.0,,,1,0,1.0,158.0,,,,114.0,,,3,2.92
160,3514.0,CW,2016-11-26,0022,P33W,599,20,CN2AA,599,33,1,2016-11-26 00:22:00,0,80.0,5.0,1.0,multi,Morocco,33,37,continentAF,32.00,5.00,CN,1,1,75,,,,,45.0,,4,0,21,,,,,9.0,,96,,,,,54.0,,1,0,1.0,159.0,,,,,45.0,,3,2.12
161,7003.0,CW,2016-11-26,0022,P33W,599,20,SP9PKZ,599,15,0,2016-11-26 00:22:00,0,40.0,4.0,156.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,12,0,75,,,,30.0,,,37,0,21,,,,12.0,,,96,,,,42.0,,,1,0,1.0,160.0,,,,115.0,,,3,3.16
162,7012.0,CW,2016-11-26,0022,P33W,599,20,S52AW,599,15,0,2016-11-26 00:22:00,0,40.0,4.0,1.0,inband,Slovenia,15,28,continentEU,46.00,-14.00,S5,5,0,75,,,,30.0,,,38,0,21,,,,12.0,,,96,,,,42.0,,,1,0,1.0,161.0,,,,116.0,,,3,2.2
