,frequency,mode,date,time,mycall,urrst,urnr,call,myrst,mynr,stn,datetime,hour,band,band_int,frequency_counts,station_type,dxcc,zonecq,zoneitu,continent,latitude,longitude,prefix,cum_dxcc_band,dxcc_band,dxcc_band_evol_all,dxcc_band_evol_10,dxcc_band_evol_15,dxcc_band_evol_20,dxcc_band_evol_40,dxcc_band_evol_80,dxcc_band_evol_160,cum_zonecq_band,zonecq_band,zonecq_band_evol_all,zonecq_band_evol_10,zonecq_band_evol_15,zonecq_band_evol_20,zonecq_band_evol_40,zonecq_band_evol_80,zonecq_band_evol_160,mults_evol_all,mults_evol_10,mults_evol_15,mults_evol_20,mults_evol_40,mults_evol_80,mults_evol_160,call_counter_band,isdupe,qsos_counter_band,qsos_evol_all,qsos_evol_10,qsos_evol_15,qsos_evol_20,qsos_evol_40,qsos_evol_80,qsos_evol_160,points,morse_length_seconds
79,7010.0,CW,2016-11-26,0014,EA2EA,599,14,NR3X,599,5,0,2016-11-26 00:14:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,30,0,39,,,,22.0,,,23,0,22,,,,11.0,,,61,,,,33.0,,,1,0,1.0,80.0,,,,60.0,,,3,1.8
80,7010.0,CW,2016-11-26,0015,EA2EA,599,14,DM7T,599,14,0,2016-11-26 00:15:00,0,40.0,4.0,179.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,2,0,39,,,,22.0,,,4,0,22,,,,11.0,,,61,,,,33.0,,,1,0,1.0,81.0,,,,61.0,,,1,1.56
81,3528.0,CW,2016-11-26,0015,EA2EA,599,14,EU8U,599,16,1,2016-11-26 00:15:00,0,80.0,5.0,35.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,1,1,40,,,,,17.0,,3,0,22,,,,,10.0,,62,,,,,27.0,,1,0,1.0,82.0,,,,,20.0,,1,1.56
82,3528.0,CW,2016-11-26,0015,EA2EA,599,14,G2F,599,14,1,2016-11-26 00:15:00,0,80.0,5.0,35.0,running,England,14,27,continentEU,52.77,1.47,G,2,0,40,,,,,17.0,,6,0,22,,,,,10.0,,62,,,,,27.0,,1,0,1.0,83.0,,,,,21.0,,1,1.56
83,3528.0,CW,2016-11-26,0015,EA2EA,599,14,LY3CY,599,15,1,2016-11-26 00:15:00,0,80.0,5.0,35.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,1,1,41,,,,,18.0,,6,0,22,,,,,10.0,,63,,,,,28.0,,1,0,1.0,84.0,,,,,22.0,,1,2.84
84,7010.0,CW,2016-11-26,0015,EA2EA,599,14,RU5A,599,16,0,2016-11-26 00:15:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,3,0,41,,,,22.0,,,8,0,22,,,,11.0,,,63,,,,33.0,,,1,0,1.0,85.0,,,,62.0,,,1,1.48
85,3528.0,CW,2016-11-26,0016,EA2EA,599,14,EW2ES,599,16,1,2016-11-26 00:16:00,0,80.0,5.0,35.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,2,0,41,,,,,18.0,,4,0,22,,,,,10.0,,63,,,,,28.0,,1,0,1.0,86.0,,,,,23.0,,1,1.72
86,7038.0,CW,2016-11-26,0016,EA2EA,599,14,8R1/AG6UT,599,9,0,2016-11-26 00:16:00,0,40.0,4.0,1.0,inband,Guyana,9,12,continentSA,6.02,59.45,8R,1,1,42,,,,23.0,,,1,1,23,,,,12.0,,,65,,,,35.0,,,1,0,1.0,87.0,,,,63.0,,,3,4.44
87,7010.0,CW,2016-11-26,0016,EA2EA,599,14,LY8O,599,15,0,2016-11-26 00:16:00,0,40.0,4.0,179.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,2,0,42,,,,23.0,,,14,0,23,,,,12.0,,,65,,,,35.0,,,1,0,1.0,88.0,,,,64.0,,,1,2.28
88,3528.0,CW,2016-11-26,0016,EA2EA,599,14,SM5CSS,599,14,1,2016-11-26 00:16:00,0,80.0,5.0,35.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,1,1,43,,,,,19.0,,7,0,23,,,,,10.0,,66,,,,,29.0,,1,0,1.0,89.0,,,,,24.0,,1,2.28
89,3528.0,CW,2016-11-26,0017,EA2EA,599,14,P33W,599,20,1,2016-11-26 00:17:00,0,80.0,5.0,35.0,running,Cyprus,20,39,continentAS,35.00,-33.00,5B,1,1,44,,,,,20.0,,2,0,23,,,,,10.0,,67,,,,,30.0,,1,0,1.0,90.0,,,,,25.0,,3,2.2
90,7010.0,CW,2016-11-26,0017,EA2EA,599,14,N1IBM,599,5,0,2016-11-26 00:17:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,31,0,44,,,,23.0,,,24,0,23,,,,12.0,,,67,,,,35.0,,,1,0,1.0,91.0,,,,65.0,,,3,2.12
91,3528.0,CW,2016-11-26,0017,EA2EA,599,14,9A1P,599,15,1,2016-11-26 00:17:00,0,80.0,5.0,35.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,1,1,45,,,,,21.0,,7,0,23,,,,,10.0,,68,,,,,31.0,,1,0,1.0,92.0,,,,,26.0,,1,2.36
92,3528.0,CW,2016-11-26,0017,EA2EA,599,14,R7NW,599,16,1,2016-11-26 00:17:00,0,80.0,5.0,35.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,2,0,45,,,,,21.0,,5,0,23,,,,,10.0,,68,,,,,31.0,,1,0,1.0,93.0,,,,,27.0,,1,1.72
93,3528.0,CW,2016-11-26,0017,EA2EA,599,14,RW5CW,599,16,1,2016-11-26 00:17:00,0,80.0,5.0,35.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,3,0,45,,,,,21.0,,6,0,23,,,,,10.0,,68,,,,,31.0,,1,0,1.0,94.0,,,,,28.0,,1,2.28
94,7010.0,CW,2016-11-26,0017,EA2EA,599,14,HG6O,599,15,0,2016-11-26 00:17:00,0,40.0,4.0,179.0,running,Hungary,15,28,continentEU,47.12,-19.28,HA,2,0,45,,,,23.0,,,15,0,23,,,,12.0,,,68,,,,35.0,,,1,0,1.0,95.0,,,,66.0,,,1,1.88
95,7040.0,CW,2016-11-26,0017,EA2EA,599,14,YN2SX,599,7,0,2016-11-26 00:17:00,0,40.0,4.0,1.0,inband,Nicaragua,7,11,continentNA,12.88,85.05,YN,1,1,46,,,,24.0,,,1,1,24,,,,13.0,,,70,,,,37.0,,,1,0,1.0,96.0,,,,67.0,,,3,2.44
96,3528.0,CW,2016-11-26,0017,EA2EA,599,14,E76WO,599,15,1,2016-11-26 00:17:00,0,80.0,5.0,35.0,running,Bosnia-Herzegovina,15,28,continentEU,44.32,-17.57,E7,1,1,47,,,,,22.0,,8,0,24,,,,,10.0,,71,,,,,32.0,,1,0,1.0,97.0,,,,,29.0,,1,2.28
97,7010.0,CW,2016-11-26,0017,EA2EA,599,14,K3PH,599,5,0,2016-11-26 00:17:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,32,0,47,,,,24.0,,,25,0,24,,,,13.0,,,71,,,,37.0,,,1,0,1.0,98.0,,,,68.0,,,3,1.96
98,3528.0,CW,2016-11-26,0018,EA2EA,599,14,LY2NY,599,15,1,2016-11-26 00:18:00,0,80.0,5.0,35.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,2,0,47,,,,,22.0,,9,0,24,,,,,10.0,,71,,,,,32.0,,1,0,1.0,99.0,,,,,30.0,,1,2.68
99,7010.0,CW,2016-11-26,0018,EA2EA,599,14,VO1MP,599,5,0,2016-11-26 00:18:00,0,40.0,4.0,179.0,running,Canada,5,9,continentNA,44.35,78.75,VE,1,1,48,,,,25.0,,,26,0,24,,,,13.0,,,72,,,,38.0,,,1,0,1.0,100.0,,,,69.0,,,3,2.68
100,3516.0,CW,2016-11-26,0018,EA2EA,599,14,IH9R,599,33,1,2016-11-26 00:18:00,0,80.0,5.0,4.0,inband,African Italy,33,37,continentAF,35.67,-12.67,I,1,1,49,,,,,23.0,,2,0,24,,,,,10.0,,73,,,,,33.0,,1,0,1.0,101.0,,,,,31.0,,3,1.72
101,7010.0,CW,2016-11-26,0018,EA2EA,599,14,LZ1EV,599,20,0,2016-11-26 00:18:00,0,40.0,4.0,179.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,1,1,50,,,,26.0,,,2,0,24,,,,13.0,,,74,,,,39.0,,,1,0,1.0,102.0,,,,70.0,,,1,2.36
102,3528.0,CW,2016-11-26,0018,EA2EA,599,14,DL4TJ,599,14,1,2016-11-26 00:18:00,0,80.0,5.0,35.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,5,0,50,,,,,23.0,,8,0,24,,,,,10.0,,74,,,,,33.0,,1,0,1.0,103.0,,,,,32.0,,1,2.2
103,7010.0,CW,2016-11-26,0018,EA2EA,599,14,K4TCG,599,4,0,2016-11-26 00:18:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,33,0,50,,,,26.0,,,8,0,24,,,,13.0,,,74,,,,39.0,,,1,0,1.0,104.0,,,,71.0,,,3,2.2
104,7010.0,CW,2016-11-26,0019,EA2EA,599,14,K9KJ,599,4,0,2016-11-26 00:19:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,34,0,50,,,,26.0,,,9,0,24,,,,13.0,,,74,,,,39.0,,,1,0,1.0,105.0,,,,72.0,,,3,2.28
105,7010.0,CW,2016-11-26,0019,EA2EA,599,14,9A1P,599,15,0,2016-11-26 00:19:00,0,40.0,4.0,179.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,3,0,50,,,,26.0,,,16,0,24,,,,13.0,,,74,,,,39.0,,,1,0,1.0,106.0,,,,73.0,,,1,2.36
106,3526.0,CW,2016-11-26,0019,EA2EA,599,14,CR3OO,599,33,1,2016-11-26 00:19:00,0,80.0,5.0,1.0,inband,Madeira Islands,33,36,continentAF,32.75,16.95,CT3,1,1,51,,,,,24.0,,3,0,24,,,,,10.0,,75,,,,,34.0,,1,0,1.0,107.0,,,,,33.0,,3,2.6
107,7010.0,CW,2016-11-26,0019,EA2EA,599,14,UT1PO,599,16,0,2016-11-26 00:19:00,0,40.0,4.0,179.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,5,0,51,,,,26.0,,,9,0,24,,,,13.0,,,75,,,,39.0,,,1,0,1.0,108.0,,,,74.0,,,1,2.44
108,7010.0,CW,2016-11-26,0019,EA2EA,599,14,9A8M,599,15,0,2016-11-26 00:19:00,0,40.0,4.0,179.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,4,0,51,,,,26.0,,,17,0,24,,,,13.0,,,75,,,,39.0,,,1,0,1.0,109.0,,,,75.0,,,1,2.12
109,7010.0,CW,2016-11-26,0020,EA2EA,599,14,S52ZW,599,15,0,2016-11-26 00:20:00,0,40.0,4.0,179.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,2,0,51,,,,26.0,,,18,0,24,,,,13.0,,,75,,,,39.0,,,1,0,1.0,110.0,,,,76.0,,,1,2.44
110,3528.0,CW,2016-11-26,0020,EA2EA,599,14,S51ZJ,599,15,1,2016-11-26 00:20:00,0,80.0,5.0,35.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,1,1,52,,,,,25.0,,10,0,24,,,,,10.0,,76,,,,,35.0,,1,0,1.0,111.0,,,,,34.0,,1,2.68
111,7010.0,CW,2016-11-26,0020,EA2EA,599,14,N7US,599,4,0,2016-11-26 00:20:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,35,0,52,,,,26.0,,,10,0,24,,,,13.0,,,76,,,,39.0,,,1,0,1.0,112.0,,,,77.0,,,3,1.56
112,7010.0,CW,2016-11-26,0020,EA2EA,599,14,DL1RTS,599,14,0,2016-11-26 00:20:00,0,40.0,4.0,179.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,3,0,52,,,,26.0,,,5,0,24,,,,13.0,,,76,,,,39.0,,,1,0,1.0,113.0,,,,78.0,,,1,2.52
113,7010.0,CW,2016-11-26,0020,EA2EA,599,14,LZ7A,599,20,0,2016-11-26 00:20:00,0,40.0,4.0,179.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,2,0,52,,,,26.0,,,3,0,24,,,,13.0,,,76,,,,39.0,,,1,0,1.0,114.0,,,,79.0,,,1,1.88
114,3528.0,CW,2016-11-26,0021,EA2EA,599,14,SN9C,599,15,1,2016-11-26 00:21:00,0,80.0,5.0,35.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,2,0,52,,,,,25.0,,11,0,24,,,,,10.0,,76,,,,,35.0,,1,0,1.0,115.0,,,,,35.0,,1,1.88
115,7010.0,CW,2016-11-26,0021,EA2EA,599,14,ED7P,599,14,0,2016-11-26 00:21:00,0,40.0,4.0,179.0,running,Spain,14,37,continentEU,40.37,4.88,EA,1,1,53,,,,27.0,,,6,0,24,,,,13.0,,,77,,,,40.0,,,1,0,1.0,116.0,,,,80.0,,,1,1.64
116,3528.0,CW,2016-11-26,0021,EA2EA,599,14,SQ9E,599,15,1,2016-11-26 00:21:00,0,80.0,5.0,35.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,3,0,53,,,,,25.0,,12,0,24,,,,,10.0,,77,,,,,35.0,,1,0,1.0,117.0,,,,,36.0,,1,1.8
117,7010.0,CW,2016-11-26,0021,EA2EA,599,14,R7RF,599,16,0,2016-11-26 00:21:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,4,0,53,,,,27.0,,,10,0,24,,,,13.0,,,77,,,,40.0,,,1,0,1.0,118.0,,,,81.0,,,1,1.8
118,7010.0,CW,2016-11-26,0021,EA2EA,599,14,SV1BJW,599,20,0,2016-11-26 00:21:00,0,40.0,4.0,179.0,running,Greece,20,28,continentEU,39.78,-21.78,SV,1,1,54,,,,28.0,,,4,0,24,,,,13.0,,,78,,,,41.0,,,1,0,1.0,119.0,,,,82.0,,,1,3.08
119,7010.0,CW,2016-11-26,0021,EA2EA,599,14,RL5A,599,16,0,2016-11-26 00:21:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,5,0,54,,,,28.0,,,11,0,24,,,,13.0,,,78,,,,41.0,,,1,0,1.0,120.0,,,,83.0,,,1,1.56
120,3528.0,CW,2016-11-26,0021,EA2EA,599,14,YT4T,599,15,1,2016-11-26 00:21:00,0,80.0,5.0,35.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,1,1,55,,,,,26.0,,13,0,24,,,,,10.0,,79,,,,,36.0,,1,0,1.0,121.0,,,,,37.0,,1,1.56
121,7010.0,CW,2016-11-26,0022,EA2EA,599,14,SD6E,599,14,0,2016-11-26 00:22:00,0,40.0,4.0,179.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,1,1,56,,,,29.0,,,7,0,24,,,,13.0,,,80,,,,42.0,,,1,0,1.0,122.0,,,,84.0,,,1,1.32
122,7010.0,CW,2016-11-26,0022,EA2EA,599,14,LA7DHA,599,14,0,2016-11-26 00:22:00,0,40.0,4.0,179.0,running,Norway,14,18,continentEU,61.00,-9.00,LA,1,1,57,,,,30.0,,,8,0,24,,,,13.0,,,81,,,,43.0,,,1,0,1.0,123.0,,,,85.0,,,1,2.44
123,3533.0,CW,2016-11-26,0022,EA2EA,599,14,3V8SS,599,33,1,2016-11-26 00:22:00,0,80.0,5.0,2.0,inband,Tunisia,33,37,continentAF,35.40,-9.32,3V,1,1,58,,,,,27.0,,4,0,24,,,,,10.0,,82,,,,,37.0,,1,0,1.0,124.0,,,,,38.0,,3,2.36
124,3528.0,CW,2016-11-26,0022,EA2EA,599,14,S54O,599,15,1,2016-11-26 00:22:00,0,80.0,5.0,35.0,running,Slovenia,15,28,continentEU,46.00,-14.00,S5,2,0,58,,,,,27.0,,14,0,24,,,,,10.0,,82,,,,,37.0,,1,0,1.0,125.0,,,,,39.0,,1,1.8
125,7010.0,CW,2016-11-26,0022,EA2EA,599,14,R4MZ,599,16,0,2016-11-26 00:22:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,6,0,58,,,,30.0,,,12,0,24,,,,13.0,,,82,,,,43.0,,,1,0,1.0,126.0,,,,86.0,,,1,1.8
126,7010.0,CW,2016-11-26,0022,EA2EA,599,14,W5JR,599,5,0,2016-11-26 00:22:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,36,0,58,,,,30.0,,,27,0,24,,,,13.0,,,82,,,,43.0,,,1,0,1.0,127.0,,,,87.0,,,3,1.88
127,3528.0,CW,2016-11-26,0022,EA2EA,599,14,UA3QAM,599,16,1,2016-11-26 00:22:00,0,80.0,5.0,35.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,4,0,58,,,,,27.0,,7,0,24,,,,,10.0,,82,,,,,37.0,,1,0,1.0,128.0,,,,,40.0,,1,2.6
128,7010.0,CW,2016-11-26,0022,EA2EA,599,14,WS6X,599,5,0,2016-11-26 00:22:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,37,0,58,,,,30.0,,,28,0,24,,,,13.0,,,82,,,,43.0,,,1,0,1.0,129.0,,,,88.0,,,3,1.8
129,7055.0,CW,2016-11-26,0022,EA2EA,599,14,HR2J,599,7,0,2016-11-26 00:22:00,0,40.0,4.0,1.0,inband,Honduras,7,11,continentNA,15.00,87.00,HR,1,1,59,,,,31.0,,,2,0,24,,,,13.0,,,83,,,,44.0,,,1,0,1.0,130.0,,,,89.0,,,3,2.04
130,7010.0,CW,2016-11-26,0023,EA2EA,599,14,US3EW,599,16,0,2016-11-26 00:23:00,0,40.0,4.0,179.0,running,Ukraine,16,29,continentEU,50.00,-30.00,UR,6,0,59,,,,31.0,,,13,0,24,,,,13.0,,,83,,,,44.0,,,1,0,1.0,131.0,,,,90.0,,,1,1.88
131,7010.0,CW,2016-11-26,0023,EA2EA,599,14,SE6N,599,14,0,2016-11-26 00:23:00,0,40.0,4.0,179.0,running,Sweden,14,18,continentEU,61.20,-14.57,SM,2,0,59,,,,31.0,,,9,0,24,,,,13.0,,,83,,,,44.0,,,1,0,1.0,132.0,,,,91.0,,,1,1.24
132,3565.0,CW,2016-11-26,0023,EA2EA,599,14,EA6SX,599,14,1,2016-11-26 00:23:00,0,80.0,5.0,2.0,inband,Balearic Islands,14,37,continentEU,39.60,-2.95,EA6,1,1,60,,,,,28.0,,9,0,24,,,,,10.0,,84,,,,,38.0,,1,0,1.0,133.0,,,,,41.0,,1,1.8
133,7010.0,CW,2016-11-26,0023,EA2EA,599,14,LZ1YP,599,20,0,2016-11-26 00:23:00,0,40.0,4.0,179.0,running,Bulgaria,20,28,continentEU,42.83,-25.08,LZ,3,0,60,,,,31.0,,,5,0,24,,,,13.0,,,84,,,,44.0,,,1,0,1.0,134.0,,,,92.0,,,1,2.92
134,7010.0,CW,2016-11-26,0024,EA2EA,599,14,K1LT,599,4,0,2016-11-26 00:24:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,38,0,60,,,,31.0,,,11,0,24,,,,13.0,,,84,,,,44.0,,,1,0,1.0,135.0,,,,93.0,,,3,1.88
135,7010.0,CW,2016-11-26,0024,EA2EA,599,14,W2FU,599,5,0,2016-11-26 00:24:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,39,0,60,,,,31.0,,,29,0,24,,,,13.0,,,84,,,,44.0,,,1,0,1.0,136.0,,,,94.0,,,3,1.96
136,7010.0,CW,2016-11-26,0024,EA2EA,599,14,R7AB,599,16,0,2016-11-26 00:24:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,7,0,60,,,,31.0,,,14,0,24,,,,13.0,,,84,,,,44.0,,,1,0,1.0,137.0,,,,95.0,,,1,1.72
137,3528.0,CW,2016-11-26,0024,EA2EA,599,14,DL1ARJ,599,14,1,2016-11-26 00:24:00,0,80.0,5.0,35.0,running,Fed. Rep. of Germany,14,28,continentEU,51.00,-10.00,DL,6,0,60,,,,,28.0,,10,0,24,,,,,10.0,,84,,,,,38.0,,1,0,1.0,138.0,,,,,42.0,,1,2.92
138,7010.0,CW,2016-11-26,0024,EA2EA,599,14,W9IU,599,4,0,2016-11-26 00:24:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,40,0,60,,,,31.0,,,12,0,24,,,,13.0,,,84,,,,44.0,,,1,0,1.0,139.0,,,,96.0,,,3,1.8
139,3528.0,CW,2016-11-26,0025,EA2EA,599,14,OM3CPF,599,15,1,2016-11-26 00:25:00,0,80.0,5.0,35.0,running,Slovak Republic,15,28,continentEU,49.00,-20.00,OM,1,1,61,,,,,29.0,,15,0,24,,,,,10.0,,85,,,,,39.0,,1,0,1.0,140.0,,,,,43.0,,1,3.08
140,7010.0,CW,2016-11-26,0025,EA2EA,599,14,RX7K,599,16,0,2016-11-26 00:25:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,8,0,61,,,,31.0,,,15,0,24,,,,13.0,,,85,,,,44.0,,,1,0,1.0,141.0,,,,97.0,,,1,1.96
141,7010.0,CW,2016-11-26,0025,EA2EA,599,14,OK1NE,599,15,0,2016-11-26 00:25:00,0,40.0,4.0,179.0,running,Czech Republic,15,28,continentEU,50.00,-16.00,OK,3,0,61,,,,31.0,,,19,0,24,,,,13.0,,,85,,,,44.0,,,1,0,1.0,142.0,,,,98.0,,,1,2.2
142,7010.0,CW,2016-11-26,0025,EA2EA,599,14,LY60KTU,599,15,0,2016-11-26 00:25:00,0,40.0,4.0,179.0,running,Lithuania,15,29,continentEU,55.45,-23.63,LY,3,0,61,,,,31.0,,,20,0,24,,,,13.0,,,85,,,,44.0,,,1,0,1.0,143.0,,,,99.0,,,1,3.56
143,3528.0,CW,2016-11-26,0025,EA2EA,599,14,EW6M,599,16,1,2016-11-26 00:25:00,0,80.0,5.0,35.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,3,0,61,,,,,29.0,,8,0,24,,,,,10.0,,85,,,,,39.0,,1,0,1.0,144.0,,,,,44.0,,1,1.48
144,7010.0,CW,2016-11-26,0026,EA2EA,599,14,EV6Z,599,16,0,2016-11-26 00:26:00,0,40.0,4.0,179.0,running,Belarus,16,29,continentEU,54.00,-28.00,EU,2,0,61,,,,31.0,,,16,0,24,,,,13.0,,,85,,,,44.0,,,1,0,1.0,145.0,,,,100.0,,,1,1.64
145,3528.0,CW,2016-11-26,0026,EA2EA,599,14,UA3QGT,599,16,1,2016-11-26 00:26:00,0,80.0,5.0,35.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,5,0,61,,,,,29.0,,9,0,24,,,,,10.0,,85,,,,,39.0,,1,0,1.0,146.0,,,,,45.0,,1,2.6
146,3539.0,CW,2016-11-26,0026,EA2EA,599,14,OH0Z,599,15,1,2016-11-26 00:26:00,0,80.0,5.0,2.0,inband,Aland Islands,15,18,continentEU,60.13,-20.37,OH0,1,1,62,,,,,30.0,,16,0,24,,,,,10.0,,86,,,,,40.0,,1,0,1.0,147.0,,,,,46.0,,1,2.28
147,7010.0,CW,2016-11-26,0026,EA2EA,599,14,YT7AT,599,15,0,2016-11-26 00:26:00,0,40.0,4.0,179.0,running,Serbia,15,28,continentEU,44.00,-21.00,YU,1,1,63,,,,32.0,,,21,0,24,,,,13.0,,,87,,,,45.0,,,1,0,1.0,148.0,,,,101.0,,,1,1.96
148,7010.0,CW,2016-11-26,0026,EA2EA,599,14,VE9CB,599,5,0,2016-11-26 00:26:00,0,40.0,4.0,179.0,running,Canada,5,9,continentNA,44.35,78.75,VE,2,0,63,,,,32.0,,,30,0,24,,,,13.0,,,87,,,,45.0,,,1,0,1.0,149.0,,,,102.0,,,3,2.36
149,7010.0,CW,2016-11-26,0027,EA2EA,599,14,W1ZT,599,5,0,2016-11-26 00:27:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,41,0,63,,,,32.0,,,31,0,24,,,,13.0,,,87,,,,45.0,,,1,0,1.0,150.0,,,,103.0,,,3,1.96
150,7076.0,CW,2016-11-26,0027,EA2EA,599,14,3B9HA,599,39,0,2016-11-26 00:27:00,0,40.0,4.0,1.0,inband,Rodriguez Island,39,53,continentAF,-19.70,-63.42,3B9,1,1,64,,,,33.0,,,1,1,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,151.0,,,,104.0,,,3,2.52
151,7010.0,CW,2016-11-26,0028,EA2EA,599,14,9A5Y,599,15,0,2016-11-26 00:28:00,0,40.0,4.0,179.0,running,Croatia,15,28,continentEU,45.18,-15.30,9A,5,0,64,,,,33.0,,,22,0,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,152.0,,,,105.0,,,1,2.12
152,7010.0,CW,2016-11-26,0028,EA2EA,599,14,K0ZR,599,5,0,2016-11-26 00:28:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,42,0,64,,,,33.0,,,32,0,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,153.0,,,,106.0,,,3,2.2
153,3513.0,CW,2016-11-26,0028,EA2EA,599,14,RC9O,599,18,1,2016-11-26 00:28:00,0,80.0,5.0,1.0,inband,Asiatic Russia,17,30,continentAS,55.88,-84.08,UA9,2,0,64,,,,,30.0,,2,0,25,,,,,10.0,,89,,,,,40.0,,1,0,1.0,154.0,,,,,47.0,,3,2.2
154,7010.0,CW,2016-11-26,0028,EA2EA,599,14,VE1DT,599,5,0,2016-11-26 00:28:00,0,40.0,4.0,179.0,running,Canada,5,9,continentNA,44.35,78.75,VE,3,0,64,,,,33.0,,,33,0,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,155.0,,,,107.0,,,3,1.96
155,7010.0,CW,2016-11-26,0028,EA2EA,599,14,SP5TT,599,15,0,2016-11-26 00:28:00,0,40.0,4.0,179.0,running,Poland,15,28,continentEU,52.28,-18.67,SP,3,0,64,,,,33.0,,,23,0,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,156.0,,,,108.0,,,1,1.72
156,3533.0,CW,2016-11-26,0028,EA2EA,599,14,3V8SS,599,33,1,2016-11-26 00:28:00,0,80.0,5.0,2.0,multi,Tunisia,33,37,continentAF,35.40,-9.32,3V,2,0,64,,,,,30.0,,5,0,25,,,,,10.0,,89,,,,,40.0,,2,1,,,,,,,,,0,2.36
157,7010.0,CW,2016-11-26,0029,EA2EA,599,14,UA4CNJ,599,16,0,2016-11-26 00:29:00,0,40.0,4.0,179.0,running,European Russia,16,29,continentEU,53.65,-41.37,UA,9,0,64,,,,33.0,,,17,0,25,,,,14.0,,,89,,,,47.0,,,1,0,1.0,157.0,,,,109.0,,,1,2.68
158,3504.0,CW,2016-11-26,0029,EA2EA,599,14,4X6FR,599,20,1,2016-11-26 00:29:00,0,80.0,5.0,2.0,multi,Israel,20,39,continentAS,31.32,-34.82,4X,2,0,64,,,,,30.0,,3,0,25,,,,,10.0,,89,,,,,40.0,,2,1,,,,,,,,,0,2.44
159,7010.0,CW,2016-11-26,0029,EA2EA,599,14,RG5A/6,599,16,0,2016-11-26 00:29:00,0,40.0,4.0,179.0,running,,-1,-1,,,,,1,1,65,,,,34.0,,,18,0,25,,,,14.0,,,90,,,,48.0,,,1,0,1.0,158.0,,,,110.0,,,0,2.76
160,7010.0,CW,2016-11-26,0029,EA2EA,599,14,K3CCR,599,5,0,2016-11-26 00:29:00,0,40.0,4.0,179.0,running,United States,5,8,continentNA,37.53,91.67,K,43,0,65,,,,34.0,,,34,0,25,,,,14.0,,,90,,,,48.0,,,1,0,1.0,159.0,,,,111.0,,,3,2.52
